"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"NBEAL1",0,0.991774927453009,0.561,0.215,0
"RAPH1",0,0.540691933261684,0.358,0.07,0
"FZD5",0,0.57332594212288,0.336,0.029,0
"MAP2",0,0.676007624965948,0.245,0.021,0
"SPAG16",0,0.662711407815861,0.42,0.095,0
"AAMP",0,0.704172098223629,0.567,0.223,0
"TMBIM1",0,2.19711785724224,0.84,0.247,0
"VIL1",0,0.312078649653364,0.144,0.016,0
"FAM134A",0,0.640753114226629,0.54,0.236,0
"ATG9A",0,0.338805716545941,0.289,0.084,0
"TUBA4A",0,1.04387490215137,0.605,0.277,0
"DNAJB2",0,0.942656779796929,0.614,0.17,0
"CHPF",0,0.98068318163982,0.554,0.107,0
"EPHA4",0,0.304507009885644,0.196,0.031,0
"SGPP2",0,0.588942918260686,0.335,0.019,0
"ACSL3",0,0.59956900544638,0.562,0.23,0
"AP1S3",0,0.525267363791825,0.32,0.04,0
"CUL3",0,0.569743738457649,0.567,0.298,0
"IRS1",0,0.509760478750867,0.296,0.038,0
"AGFG1",0,0.580409347044464,0.563,0.25,0
"CAB39",0,0.618651426601656,0.59,0.306,0
"B3GNT7",0,0.435225648563307,0.254,0.05,0
"PTMA",0,0.987574588182537,0.991,0.854,0
"EIF4E2",0,0.642663973895887,0.597,0.284,0
"SH3BP4",0,0.622820096958333,0.395,0.056,0
"AGAP1",0,0.401523547153097,0.257,0.041,0
"COPS8",0,0.473812654028238,0.447,0.179,0
