"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"IGFBP6",0,0.717038582959668,0.467,0.193,0
"PFDN5",0,0.702724108989218,0.984,0.93,0
"ATP5MC2",0,0.795724180842579,0.961,0.805,0
"HNRNPA1",0,0.630532138792616,0.939,0.838,0
"CD63",0,0.578864010452437,0.98,0.934,0
"RPL41",0,1.36415050149129,1,0.999,0
"PTGES3",0,0.532095856370925,0.797,0.601,0
"NACA",0,0.735531197926452,0.992,0.945,0
"CPM",0,-0.951863558314035,0.071,0.411,0
"RAB3IP",0,0.554209038621856,0.384,0.096,0
"SOCS2",0,-0.497151155898093,0.053,0.319,0
"ELK3",0,-0.381153777095426,0.021,0.213,0
"C12orf75",0,0.850581175441311,0.634,0.219,0
"RPL6",0,0.678802253007782,0.996,0.972,0
"PEBP1",0,0.32177901440397,0.958,0.77,0
"RPLP0",0,1.22751173837204,0.991,0.916,0
"MLEC",0,0.596091580900191,0.562,0.314,0
"RILPL2",0,-0.43422509963562,0.086,0.314,0
"UBC",0,1.08155562641025,0.99,0.949,0
"MRPL57",0,0.46672972196489,0.684,0.439,0
"RPL21",0,0.943985086032093,0.999,0.996,0
"FLT1",0,-1.36276909321701,0.014,0.292,0
"RGCC",0,-1.45118037319522,0.03,0.28,0
"TPT1",0,0.533525589119783,0.998,0.994,0
"ESD",0,0.554620325499591,0.791,0.541,0
"ITM2B",0,0.77686883101667,0.986,0.984,0
"COMMD6",0,0.486320832771983,0.878,0.745,0
"EFNB2",0,-0.562736113041912,0.018,0.215,0
"GAS6",0,-0.75292643637712,0.105,0.446,0
"ANG",0,0.689906834632785,0.479,0.079,0
"RNASE1",0,-1.83916503720675,0.027,0.379,0
"RPS29",0,0.875944447246315,0.984,0.95,0
"RPL36AL",0,0.795567583065066,0.957,0.85,0
"LGALS3",0,1.19216735581722,0.844,0.507,0
"HIF1A",0,-0.495768921925985,0.145,0.393,0
"SERPINA1",0,2.30046390483853,0.758,0.248,0
"WARS",0,-0.432879710963911,0.057,0.25,0
"CKB",0,0.908980425415134,0.628,0.219,0
"GATM",0,-1.27866141400677,0.62,0.24,0
"RSL24D1",0,0.630188771495327,0.746,0.47,0
"ANXA2",0,0.834246908433576,0.834,0.486,0
"TPM1",0,0.915799382083199,0.878,0.604,0
"RPS27L",0,0.491133190803807,0.933,0.8,0
"OAZ2",0,-0.711018426392776,0.291,0.515,0
"RPLP1",0,0.602416627063906,1,0.998,0
"UACA",0,-0.815275974375542,0.19,0.487,0
"PKM",0,2.01205345349537,0.962,0.575,0
"HDGFL3",0,-0.317951071956872,0.023,0.214,0
"NMB",0,0.703360755262255,0.383,0.102,0
"MFGE8",0,-1.22671957166574,0.078,0.419,0
"ANPEP",0,0.579834108873419,0.406,0.16,0
"METTL26",0,1.08330077634809,0.825,0.384,0
"MCRIP2",0,0.422675622389253,0.418,0.152,0
"TMEM204",0,-0.961420634149546,0.013,0.405,0
"JPT2",0,0.349445607211082,0.282,0.067,0
"RPS2",0,1.17435492531372,0.997,0.981,0
"TNFRSF12A",0,1.60762161161234,0.719,0.237,0
"HCFC1R1",0,0.750756130069748,0.667,0.396,0
"IL32",0,1.7903277061317,0.905,0.416,0
"RSL1D1",0,0.549428798173987,0.667,0.414,0
"RPS15A",0,0.912627670058865,0.998,0.989,0
"NUPR1",0,1.15609473105029,0.8,0.329,0
"ALDOA",0,0.467443818484763,0.407,0.143,0
"VKORC1",0,0.833767941800864,0.77,0.458,0
"BCKDK",0,0.52656219066338,0.44,0.172,0
"CPNE2",0,-0.311187344383067,0.022,0.199,0
"RRAD",0,1.33160284821256,0.452,0.196,0
"CES2",0,0.633539866865761,0.427,0.162,0
"TRADD",0,0.515431189725487,0.449,0.151,0
"TPPP3",0,-1.11885696324711,0.028,0.314,0
"ZFHX3",0,-0.478041281379753,0.081,0.322,0
"CRISPLD2",0,-1.05464402704628,0.027,0.329,0
"COX4I1",0,0.550191561063175,0.953,0.881,0
"TRAPPC2L",0,0.478255479718465,0.62,0.357,0
"RPL13",0,1.1805590019158,1,0.998,0
"YWHAE",0,0.519108583621296,0.864,0.697,0
"SERPINF2",0,0.597218690541918,0.251,0.056,0
"CD68",0,0.53927492840315,0.313,0.08,0
"TMEM88",0,-0.683349978339537,0.036,0.262,0
"RPL26",0,0.882290664516554,0.999,0.989,0
"RASD1",0,-0.820473278274548,0.063,0.318,0
"ALDOC",0,0.44978712845598,0.305,0.042,0
"RPL23A",0,1.07060374884721,0.998,0.984,0
"RPL23",0,0.912582006192222,0.977,0.906,0
"PLXDC1",0,-0.49306137618727,0.01,0.215,0
"RPL19",0,0.777950615955801,0.998,0.991,0
"EIF1",0,0.819540707857236,0.999,0.992,0
"COL1A1",0,-0.693520599767553,0.025,0.203,0
"ABCC3",0,0.466756019012306,0.295,0.039,0
"VMP1",0,0.928604622925798,0.745,0.411,0
"ICAM2",0,-0.619872550110207,0.026,0.29,0
