"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"DNAJA1",0,0.490243834572119,0.622,0.386,0
"DCAF12",0,-0.616904896798491,0.092,0.308,0
"CD72",0,0.381558779743182,0.286,0.073,0
"ZCCHC7",0,1.10182020051636,0.654,0.193,0
"ABHD17B",0,0.380221565474562,0.3,0.059,0
"TLE4",0,0.615846482523457,0.574,0.244,0
"TLE1",0,0.3001453385304,0.241,0.054,0
"HNRNPK",0,0.515913567561119,0.906,0.732,0
"CTSL",0,-0.332129394765607,0.02,0.153,0
"SPIN1",0,0.268055124758056,0.244,0.065,0
"HEMGN",0,-1.52788251318462,0.117,0.357,0
"SEC61B",0,0.316586603462352,0.643,0.425,0
"ATP6V1G1",0,0.455420348246538,0.822,0.603,0
"GSN",0,0.505863242403751,0.317,0.065,0
"STOM",0,-0.871491655564824,0.066,0.339,0
"STRBP",0,0.326263198153715,0.337,0.115,0
"PSMB7",0,0.338922113683983,0.551,0.331,0
"SCAI",0,0.324888442474678,0.234,0.055,0
"FPGS",0,0.379027183635409,0.338,0.099,0
"ENG",0,0.34130912533321,0.275,0.061,0
"SPTAN1",0,0.30832614224027,0.27,0.086,0
"SET",0,0.73912263213488,0.776,0.453,0
"RPL7A",0,0.651513151151923,0.969,0.895,0
"BRD3",0,0.304576844036774,0.314,0.114,0
"FCN1",0,-0.712717870144927,0.011,0.152,0
"EGFL7",0,0.568635765888037,0.357,0.099,0
"AGPAT2",0,0.301941863725117,0.252,0.068,0
"SNHG7",0,0.599750809584916,0.589,0.293,0
"LCN6",0,0.722267739236427,0.302,0.023,0
"EDF1",0,0.389482229803056,0.752,0.565,0
"FUT7",0,0.307774588731001,0.16,0.02,0
"IFITM1",0,-0.807216055454777,0.124,0.379,0
"CD81",0,0.467895713330833,0.32,0.122,0
"HBB",0,-6.3011736704861,0.752,0.943,0
"HBD",0,-4.59332419872544,0.266,0.773,0
