"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"CACFD1",0,0.305188328106314,0.225,0.033,0
"CACNB1",0,0.273546146791283,0.176,0.013,0
"CACNB3",0,0.277723888490863,0.189,0.027,0
"CADM1",0,0.341508281426708,0.278,0.081,0
"CADPS2",0,0.303473369798411,0.22,0.029,0
"CALM2",0,1.02541111856437,0.97,0.873,0
"CALR",0,0.54198515735954,0.881,0.726,0
"CALU",0,0.817196388812604,0.612,0.239,0
"CAMK1D",0,0.437404850961014,0.335,0.14,0
"CAMK2D",0,0.473599117804889,0.393,0.122,0
"CAMK2G",0,0.480567680450796,0.363,0.097,0
"CAMTA1",0,0.78984720052781,0.706,0.393,0
"CAND1",0,0.433201703095391,0.399,0.203,0
"CANT1",0,0.482583694565876,0.35,0.086,0
"CANX",0,0.842034697427308,0.756,0.459,0
"CAPN1",0,0.947236744396294,0.646,0.269,0
"CAPN12",0,0.477126866402997,0.259,0.037,0
"CAPN2",0,1.34459589870398,0.785,0.337,0
"CAPN8",0,0.598200603165663,0.355,0.031,0
"CAPNS1",0,0.632356080293726,0.628,0.352,0
"CAPRIN1",0,0.410763757526648,0.432,0.213,0
"CAPS",0,0.441461739569447,0.335,0.048,0
"CARD16",0,-0.576796771769108,0.195,0.428,0
"CARHSP1",0,0.714249441187455,0.53,0.294,0
"CARS2",0,0.356620874924612,0.274,0.086,0
"CASC4",0,0.520545592535638,0.458,0.174,0
"CASP6",0,0.264880361794087,0.229,0.071,0
"CAST",0,0.895698405079041,0.755,0.476,0
"CAV1",0,0.425541642486132,0.356,0.111,0
"CAV2",0,0.865643053959342,0.484,0.081,0
"CBLC",0,0.290160321890857,0.171,0.008,0
"CBR1",0,0.866405971288784,0.582,0.234,0
"CBX1",0,0.503065833892443,0.394,0.159,0
"CBX3",0,1.04392432841446,0.769,0.463,0
"CBX4",0,0.553912278801142,0.37,0.076,0
"CBY1",0,0.369785709239034,0.278,0.069,0
"CC2D1A",0,0.26847684839579,0.239,0.082,0
"CCDC186",0,0.633524635931129,0.444,0.159,0
"CCDC34",0,0.449628044524943,0.276,0.065,0
"CCDC47",0,0.577222233605219,0.491,0.199,0
"CCDC57",0,0.666287130796716,0.501,0.182,0
"CCDC6",0,0.722670967781326,0.473,0.114,0
"BICDL2",0,0.64628828742611,0.394,0.027,0
"CCDC71L",0,0.410355287749289,0.275,0.078,0
"CCDC84",0,0.302853070007401,0.232,0.055,0
"CCL3",0,-2.48116209196761,0.148,0.359,0
"CCL3L3",0,-2.04230855498169,0.099,0.293,0
"CCL4",0,-2.27074486174587,0.158,0.412,0
"CCL4L2",0,-2.06540314504516,0.137,0.346,0
"CCL5",0,-1.83940321515514,0.071,0.333,0
"CCM2",0,0.498345346953737,0.412,0.226,0
"CCND1",0,2.63486529114135,0.792,0.128,0
"CCNG2",0,0.327980716489455,0.289,0.106,0
"CCNI",0,0.578176838108775,0.925,0.871,0
"CCNJL",0,0.510754309704234,0.3,0.015,0
"CCNL1",0,0.64436279753657,0.805,0.701,0
"CCNL2",0,0.601421064245357,0.464,0.151,0
"CCNO",0,0.359745156103312,0.15,0.009,0
"CCNY",0,0.444343983000989,0.376,0.135,0
"CCR7",0,-0.428290991343575,0.006,0.142,0
"CCT3",0,0.61740804051928,0.623,0.399,0
"CCT4",0,0.489736498944991,0.595,0.404,0
"CCT5",0,0.598540286528393,0.528,0.313,0
"CCT6A",0,0.756317428711493,0.617,0.337,0
"CCZ1",0,0.524008681082916,0.42,0.176,0
"CD14",0,-1.1752594342578,0.053,0.249,0
"CD151",0,1.2342906122286,0.833,0.378,0
"CD163",0,-0.562731651140999,0.012,0.164,0
"CD2",0,-1.03495641687039,0.023,0.362,0
"CD24",0,1.98435544365478,0.66,0.109,0
"CD247",0,-0.429042254634045,0.012,0.207,0
"CD27",0,-0.637851685302982,0.011,0.219,0
"CD2AP",0,0.651768123508382,0.444,0.113,0
"CD300A",0,-0.307589436810606,0.011,0.158,0
"CD320",0,0.362687438976581,0.328,0.146,0
"CD33",0,-0.258640520811917,0.003,0.137,0
"CD37",0,-1.64474403816839,0.038,0.682,0
"CD3D",0,-1.21355174798426,0.046,0.392,0
